year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend,Nights (000s),sample
2016,April-June,USA,4-7  nights,Air,Miscellaneous, LONDON,1.972985983,1.145500541,8.41819489,4
2016,April-June,USA,4-7  nights,Sea,Holiday, LONDON,13.36462629,3.841980347,53.69850321,18
2016,April-June,USA,4-7  nights,Sea,Study, LONDON,0.77859211,0.077859215,4.671552658,1
2016,April-June,USA,4-7  nights,Tunnel,Holiday, LONDON,39.07125998,36.90681219,185.3987484,20
2016,April-June,USA,4-7  nights,Tunnel,Business, LONDON,7.432495594,13.69065714,33.44623089,4
2016,April-June,USA,4-7  nights,Tunnel,VFR, LONDON,1.858123899,0.884467006,7.432495594,1
2016,April-June,USA,8-14 nights,Air,Holiday, LONDON,73.8090933,59.69368241,517.5137206,113
2016,April-June,USA,8-14 nights,Air,Business, LONDON,14.63932928,25.61294262,125.7705772,27
2016,April-June,USA,8-14 nights,Air,VFR, LONDON,28.46072218,14.18978248,198.4165048,45
2016,April-June,USA,8-14 nights,Air,Study, LONDON,2.519228339,5.648268417,24.63783741,2
2016,April-June,USA,8-14 nights,Air,Miscellaneous, LONDON,1.195976555,1.3057274,8.761270761,3
2016,April-June,USA,8-14 nights,Sea,Holiday, LONDON,1.897435939,1.009454789,7.503327002,4
2016,April-June,USA,8-14 nights,Tunnel,Holiday, LONDON,3.436493039,4.764144003,47.5610733,2
2016,April-June,USA,8-14 nights,Tunnel,VFR, LONDON,1.858123899,3.725538492,14.86499119,1
2016,April-June,USA,15+  nights,Air,Holiday, LONDON,22.93458337,20.2038594,214.2867234,33
2016,April-June,USA,15+  nights,Air,Business, LONDON,5.446184129,32.78896174,119.6583161,10
2016,April-June,USA,15+  nights,Air,VFR, LONDON,14.09997854,11.76877732,375.7283457,24
2016,April-June,USA,15+  nights,Air,Study, LONDON,6.392513871,50.65897286,277.8371263,9
2016,April-June,USA,15+  nights,Air,Miscellaneous, LONDON,0.407950401,0.138706207,1.251361251,1
2016,April-June,USA,15+  nights,Tunnel,Holiday, LONDON,5.860688925,7.531399608,164.1551437,3
2016,April-June,USA,15+  nights,Tunnel,Study, LONDON,1.858123899,4.842270851,70.60871124,1
2016,July-September,USA,1-3  nights,Air,Holiday, LONDON,71.85741386,30.66559164,164.119647,103
2016,July-September,USA,1-3  nights,Air,Business, LONDON,32.98474959,27.78871004,71.2164197,56
2016,July-September,USA,1-3  nights,Air,VFR, LONDON,24.18426776,5.546735442,49.57243121,34
2016,July-September,USA,1-3  nights,Air,Miscellaneous, LONDON,46.6521593,6.521277892,47.86410949,82
2016,July-September,USA,1-3  nights,Sea,Holiday, LONDON,17.817469,5.340895303,36.34793639,16
2016,July-September,USA,1-3  nights,Sea,Business, LONDON,0.740789831,0.059263185,1.481579661,1
2016,July-September,USA,1-3  nights,Sea,Miscellaneous, LONDON,4.322949886,1.000042379,5.763933182,3
2016,July-September,USA,1-3  nights,Tunnel,Holiday, LONDON,55.72500229,27.4520801,135.6596394,33
2016,July-September,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.652339578,1.787831426,4.957018852,1
2016,July-September,USA,4-7  nights,Air,Holiday, LONDON,107.9078727,73.67915753,511.1285804,142
2016,July-September,USA,4-7  nights,Air,Business, LONDON,52.60177457,80.01373783,253.0381465,80
2016,July-September,USA,4-7  nights,Air,VFR, LONDON,42.10403296,24.85560388,187.0330399,60
2016,July-September,USA,4-7  nights,Air,Study, LONDON,1.215148211,13.11230373,8.576305389,1
2016,July-September,USA,4-7  nights,Air,Miscellaneous, LONDON,4.668722153,2.171987042,21.07486194,6
2016,July-September,USA,4-7  nights,Sea,Holiday, LONDON,10.73341227,3.648568556,39.12328207,9
2016,July-September,USA,4-7  nights,Tunnel,Holiday, LONDON,53.69862819,34.64981168,263.139431,32
2016,July-September,USA,4-7  nights,Tunnel,VFR, LONDON,2.068901062,0.844976962,10.87205887,1
2016,July-September,USA,8-14 nights,Air,Holiday, LONDON,77.57188937,41.32315413,521.6888344,107
2016,July-September,USA,8-14 nights,Air,Business, LONDON,10.52379519,9.924062554,73.22830427,14
2016,July-September,USA,8-14 nights,Air,VFR, LONDON,21.10235065,10.84429366,165.1599341,35
2016,July-September,USA,8-14 nights,Air,Study, LONDON,0.541953981,0.261983246,1.639293194,1
2016,July-September,USA,8-14 nights,Air,Miscellaneous, LONDON,2.526730537,4.658341646,23.56466866,5
2016,July-September,USA,8-14 nights,Sea,Holiday, LONDON,2.811717689,0.996720329,22.57341671,3
2016,July-September,USA,8-14 nights,Tunnel,Holiday, LONDON,16.70402253,10.79707462,151.3249178,9
2016,July-September,USA,15+  nights,Air,Holiday, LONDON,34.3806622,12.0316361,355.6370432,46
2016,July-September,USA,15+  nights,Air,Business, LONDON,2.01619333,6.935086116,28.36291313,4
2016,July-September,USA,15+  nights,Air,VFR, LONDON,26.75057071,13.25884679,468.9600217,37
2016,July-September,USA,15+  nights,Air,Study, LONDON,9.258595675,22.31654741,182.0723994,8
2016,July-September,USA,15+  nights,Air,Miscellaneous, LONDON,3.719169289,9.025621507,95.59654808,4
2016,July-September,USA,15+  nights,Sea,Holiday, LONDON,4.77872768,1.39535879,28.81981707,4
2016,July-September,USA,15+  nights,Sea,Study, LONDON,0.926437974,4.422814846,29.64601517,1
2016,October-December,USA,1-3  nights,Air,Holiday, LONDON,66.08594358,33.20586298,155.8382047,62
2016,October-December,USA,1-3  nights,Air,Business, LONDON,53.33049089,52.80983576,112.5217873,66
2016,October-December,USA,1-3  nights,Air,VFR, LONDON,31.27187616,9.961622288,71.69596601,30
2016,October-December,USA,1-3  nights,Air,Study, LONDON,1.417645454,35.69468307,4.035062313,1
2016,October-December,USA,1-3  nights,Air,Miscellaneous, LONDON,56.49006897,11.69095034,61.05283326,64
2016,October-December,USA,1-3  nights,Sea,Holiday, LONDON,3.673411071,0.653505903,4.291777372,5
2016,October-December,USA,1-3  nights,Sea,VFR, LONDON,0.159346715,0.159665406,0.318693429,1
2016,October-December,USA,1-3  nights,Sea,Miscellaneous, LONDON,0.498177886,0.202072069,0.645890534,3
2016,October-December,USA,1-3  nights,Tunnel,Holiday, LONDON,37.61069751,10.79597314,89.24322939,15
2016,October-December,USA,1-3  nights,Tunnel,VFR, LONDON,8.001676798,1.813713431,13.336128,3
2016,October-December,USA,4-7  nights,Air,Holiday, LONDON,112.9940063,103.7854694,540.5477794,117
2016,October-December,USA,4-7  nights,Air,Business, LONDON,80.34525919,177.2436722,369.0255257,86
2016,October-December,USA,4-7  nights,Air,VFR, LONDON,61.06293315,39.18368723,297.3840415,62
2016,October-December,USA,4-7  nights,Air,Study, LONDON,0.718725979,2.000716209,4.091437817,1
2016,October-December,USA,4-7  nights,Air,Miscellaneous, LONDON,9.19806543,7.511308864,50.84406769,9
2016,October-December,USA,4-7  nights,Sea,Holiday, LONDON,1.532249078,1.245406322,7.302811623,6
2016,October-December,USA,4-7  nights,Tunnel,Holiday, LONDON,30.43043041,18.90553665,147.9134016,11
2016,October-December,USA,4-7  nights,Tunnel,VFR, LONDON,13.33612776,10.97830033,61.3461895,5
2016,October-December,USA,4-7  nights,Tunnel,Miscellaneous, LONDON,2.779584169,2.070137024,10.81124115,1
2016,October-December,USA,8-14 nights,Air,Holiday, LONDON,40.2841273,46.16737083,327.3796476,43
2016,October-December,USA,8-14 nights,Air,Business, LONDON,13.62338853,72.04522501,123.3795678,17
2016,October-December,USA,8-14 nights,Air,VFR, LONDON,39.8152042,28.33683567,367.2986672,44
2016,October-December,USA,8-14 nights,Air,Study, LONDON,1.351542473,26.72284126,16.6699543,1
2016,October-December,USA,8-14 nights,Air,Miscellaneous, LONDON,1.253925204,1.382019967,11.86444378,2
2016,October-December,USA,8-14 nights,Sea,Holiday, LONDON,0.126767695,0.186114311,1.380700946,1
2016,October-December,USA,8-14 nights,Tunnel,Holiday, LONDON,5.532805443,3.87243849,27.39136934,2
2016,October-December,USA,8-14 nights,Tunnel,Business, LONDON,2.667225599,10.32483006,24.00502968,1
2016,October-December,USA,8-14 nights,Tunnel,VFR, LONDON,0.545674622,0.136418656,6.548095703,1
2016,October-December,USA,15+  nights,Air,Holiday, LONDON,13.46379596,13.88161915,282.9097223,13
2016,October-December,USA,15+  nights,Air,Business, LONDON,4.421107113,12.45903742,61.76241922,6
2016,October-December,USA,15+  nights,Air,VFR, LONDON,11.12310082,5.592343293,272.9441981,12
2016,October-December,USA,15+  nights,Air,Study, LONDON,8.428665519,19.87851912,350.8753662,6
2016,October-December,USA,15+  nights,Air,Miscellaneous, LONDON,1.539362431,0.078914165,1.525986671,1
2016,October-December,USA,15+  nights,Sea,Holiday, LONDON,0.330543607,1.15786095,6.054786682,2
2017,January-March,USA,1-3  nights,Air,Holiday, LONDON,56.86837056,35.04924569,136.2550318,67
2017,January-March,USA,1-3  nights,Air,Business, LONDON,57.40013301,53.66363992,118.4889994,97
2017,January-March,USA,1-3  nights,Air,VFR, LONDON,23.88774642,5.629450122,53.66157973,25
2017,January-March,USA,1-3  nights,Air,Miscellaneous, LONDON,46.47392964,7.087618625,47.56508464,85
2017,January-March,USA,1-3  nights,Tunnel,Holiday, LONDON,38.56405568,14.86139786,83.92190695,16
2017,January-March,USA,1-3  nights,Tunnel,Business, LONDON,10.74362302,6.871723175,21.60149431,4
2017,January-March,USA,1-3  nights,Tunnel,VFR, LONDON,2.278927088,0.455785424,2.278927088,1
2017,January-March,USA,4-7  nights,Air,Holiday, LONDON,97.89935598,76.66258279,504.7470866,141
2017,January-March,USA,4-7  nights,Air,Business, LONDON,58.4227992,86.61199211,270.7794175,101
2017,January-March,USA,4-7  nights,Air,VFR, LONDON,33.82632503,19.04134862,156.1275756,53
2017,January-March,USA,4-7  nights,Air,Miscellaneous, LONDON,6.01949355,1.584650235,25.72219884,9
2017,January-March,USA,4-7  nights,Tunnel,Holiday, LONDON,29.12508273,26.54473655,140.4295292,12
2017,January-March,USA,4-7  nights,Tunnel,Business, LONDON,2.685905695,12.21314716,12.0008297,1
2017,January-March,USA,8-14 nights,Air,Holiday, LONDON,40.00417024,36.53871389,351.4220835,62
2017,January-March,USA,8-14 nights,Air,Business, LONDON,14.7462405,34.73862442,119.8967235,26
2017,January-March,USA,8-14 nights,Air,VFR, LONDON,28.61739385,13.54986856,224.3935719,39
2017,January-March,USA,8-14 nights,Air,Study, LONDON,0.422410399,0.245074347,2.513919353,1
2017,January-March,USA,8-14 nights,Air,Miscellaneous, LONDON,3.488942295,12.44164482,27.94738603,4
2017,January-March,USA,8-14 nights,Sea,Business, LONDON,1.610533834,0.256503075,5.756789684,1
2017,January-March,USA,15+  nights,Air,Holiday, LONDON,9.796844125,10.24360738,206.2713079,14
2017,January-March,USA,15+  nights,Air,Business, LONDON,5.793146372,9.035408556,129.211112,4
2017,January-March,USA,15+  nights,Air,VFR, LONDON,10.72888041,4.315013025,237.6210422,19
2017,January-March,USA,15+  nights,Air,Study, LONDON,10.12927565,47.00662497,443.3533864,7
2017,January-March,USA,15+  nights,Air,Miscellaneous, LONDON,0.765818626,1.312940806,43.55306625,2
2017,January-March,USA,15+  nights,Sea,Study, LONDON,1.257498384,1.708940387,56.58742905,1
2017,April-June,USA,1-3  nights,Air,Holiday, LONDON,92.4127216,32.31965961,199.8700233,98
2017,April-June,USA,1-3  nights,Air,Business, LONDON,58.4431538,65.68159749,125.6479375,88
2017,April-June,USA,1-3  nights,Air,VFR, LONDON,33.59255728,6.835723142,79.20892474,32
2017,April-June,USA,1-3  nights,Air,Study, LONDON,0.840761602,0.106601529,1.688574672,2
2017,April-June,USA,1-3  nights,Air,Miscellaneous, LONDON,70.61624289,13.43699694,82.97950703,110
2017,April-June,USA,1-3  nights,Sea,Holiday, LONDON,17.21966517,3.271084266,33.01318443,12
2017,April-June,USA,1-3  nights,Sea,Business, LONDON,2.538128376,0.369297687,5.076256752,2
2017,April-June,USA,1-3  nights,Tunnel,Holiday, LONDON,52.9391247,22.71006623,127.6955981,18
2017,April-June,USA,1-3  nights,Tunnel,Business, LONDON,3.05118227,1.528642297,9.153546333,1
2017,April-June,USA,1-3  nights,Tunnel,VFR, LONDON,3.05118227,0.237992212,3.05118227,1
2017,April-June,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,3.05118227,0.12204729,3.05118227,1
2017,April-June,USA,4-7  nights,Air,Holiday, LONDON,155.0409432,131.3683804,780.4491163,190
2017,April-June,USA,4-7  nights,Air,Business, LONDON,74.8141613,110.7966987,345.4655344,113
2017,April-June,USA,4-7  nights,Air,VFR, LONDON,50.84698093,23.61840675,229.684893,74
2017,April-June,USA,4-7  nights,Air,Study, LONDON,0.8734366,1.146018393,4.36868,2
2017,April-June,USA,4-7  nights,Air,Miscellaneous, LONDON,2.505859196,0.940415209,9.378411412,3
2017,April-June,USA,4-7  nights,Sea,Holiday, LONDON,4.290367603,1.099249959,18.21437025,3
2017,April-June,USA,4-7  nights,Sea,Business, LONDON,1.269064188,0.311366439,3.807192564,1
2017,April-June,USA,4-7  nights,Tunnel,Holiday, LONDON,73.48277164,50.36188148,367.9261761,25
2017,April-June,USA,4-7  nights,Tunnel,Business, LONDON,3.05118227,4.698820591,12.20472908,1
2017,April-June,USA,4-7  nights,Tunnel,VFR, LONDON,5.503971577,1.320177078,22.01588631,2
2017,April-June,USA,8-14 nights,Air,Holiday, LONDON,116.2772065,106.6064983,861.2985648,140
2017,April-June,USA,8-14 nights,Air,Business, LONDON,20.78181115,54.50506766,174.3631638,26
2017,April-June,USA,8-14 nights,Air,VFR, LONDON,36.138266,18.97139357,330.6239303,44
2017,April-June,USA,8-14 nights,Air,Study, LONDON,1.505379677,1.893345654,17.42099762,3
2017,April-June,USA,8-14 nights,Air,Miscellaneous, LONDON,5.099874586,4.35242787,39.37361431,5
2017,April-June,USA,8-14 nights,Sea,Holiday, LONDON,2.48381424,1.369790554,7.375050068,1
2017,April-June,USA,8-14 nights,Tunnel,Holiday, LONDON,12.43300724,8.399489015,116.9026642,4
2017,April-June,USA,8-14 nights,Tunnel,Miscellaneous, LONDON,3.05118227,2.132786751,18.30709267,1
2017,April-June,USA,15+  nights,Air,Holiday, LONDON,28.63982773,38.09432232,302.056069,32
2017,April-June,USA,15+  nights,Air,Business, LONDON,2.867278278,10.52148145,72.21730185,6
2017,April-June,USA,15+  nights,Air,VFR, LONDON,10.96412909,9.109450925,273.9457446,18
2017,April-June,USA,15+  nights,Air,Study, LONDON,10.12722424,51.83856487,622.1914482,8
2017,July-September,USA,1-3  nights,Air,Holiday, LONDON,110.868023,58.5803561,252.2548273,101
2017,July-September,USA,1-3  nights,Air,Business, LONDON,48.86265492,64.51803979,108.5921967,63
2017,July-September,USA,1-3  nights,Air,VFR, LONDON,26.60561001,7.119596943,55.54099682,26
2017,July-September,USA,1-3  nights,Air,Miscellaneous, LONDON,73.50702816,11.58965739,85.54017746,96
2017,July-September,USA,1-3  nights,Sea,Holiday, LONDON,11.36901809,6.912669327,32.0912753,7
2017,July-September,USA,1-3  nights,Sea,Business, LONDON,0.072898574,0.089956842,0.21869573,1
2017,July-September,USA,1-3  nights,Tunnel,Holiday, LONDON,49.80740404,19.80855532,130.0880623,31
2017,July-September,USA,1-3  nights,Tunnel,Business, LONDON,1.566688895,1.469554186,4.700066566,1
2017,July-September,USA,1-3  nights,Tunnel,VFR, LONDON,9.400133371,2.260731958,20.36695552,6
2017,July-September,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.566688895,0.09400133,1.566688895,1
2017,July-September,USA,4-7  nights,Air,Holiday, LONDON,152.9717353,114.7596474,731.3030833,141
2017,July-September,USA,4-7  nights,Air,Business, LONDON,75.17490691,112.6231333,347.4067488,83
2017,July-September,USA,4-7  nights,Air,VFR, LONDON,49.32714927,30.04984627,245.8972079,51
2017,July-September,USA,4-7  nights,Air,Study, LONDON,1.503109336,5.193821907,9.018656254,2
2017,July-September,USA,4-7  nights,Air,Miscellaneous, LONDON,5.198253453,4.279393926,26.24870777,5
2017,July-September,USA,4-7  nights,Sea,Holiday, LONDON,5.81402301,3.081991593,26.81590629,6
2017,July-September,USA,4-7  nights,Tunnel,Holiday, LONDON,31.6319226,16.39143145,160.6229286,19
2017,July-September,USA,4-7  nights,Tunnel,VFR, LONDON,7.833444476,4.781534344,34.46715593,5
2017,July-September,USA,4-7  nights,Tunnel,Miscellaneous, LONDON,1.566688895,0.576541483,6.266755581,1
2017,July-September,USA,8-14 nights,Air,Holiday, LONDON,113.7902358,162.9236374,792.7657535,125
2017,July-September,USA,8-14 nights,Air,Business, LONDON,13.9126128,23.41052902,114.2696373,17
2017,July-September,USA,8-14 nights,Air,VFR, LONDON,50.47156787,31.20214019,396.0346859,59
2017,July-September,USA,8-14 nights,Air,Study, LONDON,1.524373293,8.6492939,12.19498634,1
2017,July-September,USA,8-14 nights,Air,Miscellaneous, LONDON,2.561509013,2.141431667,29.18461275,4
2017,July-September,USA,8-14 nights,Sea,Holiday, LONDON,0.157430008,0.26568646,1.255149007,2
2017,July-September,USA,8-14 nights,Sea,VFR, LONDON,0.065081179,0.003763624,0.130162358,1
2017,July-September,USA,8-14 nights,Tunnel,Holiday, LONDON,3.383383512,1.064632088,18.54520798,2
2017,July-September,USA,8-14 nights,Tunnel,VFR, LONDON,1.209362984,0.847763479,10.88426685,1
2017,July-September,USA,15+  nights,Air,Holiday, LONDON,47.15063214,56.13304025,640.3402765,48
2017,July-September,USA,15+  nights,Air,Business, LONDON,7.85235101,43.07863022,195.5633335,9
2017,July-September,USA,15+  nights,Air,VFR, LONDON,34.14496362,16.58650063,595.3006175,37
2017,July-September,USA,15+  nights,Air,Study, LONDON,8.848035276,27.43421842,470.8806114,6
2017,July-September,USA,15+  nights,Air,Miscellaneous, LONDON,1.915188074,3.390292764,67.46043777,2
2017,July-September,USA,15+  nights,Sea,Holiday, LONDON,1.241279006,0.468697667,3.711149693,1
2017,July-September,USA,15+  nights,Tunnel,Holiday, LONDON,3.383383512,5.429865718,72.49490356,2
2017,July-September,USA,15+  nights,Tunnel,Business, LONDON,1.566688895,3.139644384,50.13404465,1
2017,July-September,USA,15+  nights,Tunnel,VFR, LONDON,2.490859509,0.463009477,63.75896263,2
2017,July-September,USA,15+  nights,Tunnel,Study, LONDON,0.924170613,0.972227514,48.98104477,1
2017,July-September,USA,15+  nights,Tunnel,Miscellaneous, LONDON,1.566688895,4.895902634,90.86795807,1
2017,October-December,USA,1-3  nights,Air,Holiday, LONDON,51.81181139,28.29680679,118.627126,54
2017,October-December,USA,1-3  nights,Air,Business, LONDON,57.7358256,66.04192899,123.8321055,89
2017,October-December,USA,1-3  nights,Air,VFR, LONDON,40.62353191,13.25355522,78.90284467,29
2017,October-December,USA,1-3  nights,Air,Miscellaneous, LONDON,46.04329768,8.139141553,66.49080825,69
2017,October-December,USA,1-3  nights,Sea,Holiday, LONDON,9.96921289,2.71355477,17.20062786,6
2017,October-December,USA,1-3  nights,Tunnel,Holiday, LONDON,19.87530255,7.777956605,38.83489108,9
2017,October-December,USA,1-3  nights,Tunnel,Business, LONDON,6.33343792,3.484247804,13.24524164,4
2017,October-December,USA,1-3  nights,Tunnel,VFR, LONDON,6.73333168,6.129099607,22.09236336,3
2017,October-December,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,5.452492237,6.272437572,58.46451569,1
2017,October-December,USA,4-7  nights,Air,Holiday, LONDON,110.5569597,112.025109,548.3386108,123
2017,October-December,USA,4-7  nights,Air,Business, LONDON,50.12300634,83.41235982,238.8836266,74
2017,October-December,USA,4-7  nights,Air,VFR, LONDON,47.86944634,18.0599923,245.5430554,53
2017,October-December,USA,4-7  nights,Air,Miscellaneous, LONDON,3.52169165,9.951559633,22.08176756,7
2017,October-December,USA,4-7  nights,Sea,Holiday, LONDON,0.192566603,0.082638875,1.077759266,1
2017,October-December,USA,4-7  nights,Tunnel,Holiday, LONDON,11.24587655,8.185025334,48.25481939,5
2017,October-December,USA,4-7  nights,Tunnel,Business, LONDON,1.918357611,3.272717953,9.591788292,1
2017,October-December,USA,4-7  nights,Tunnel,VFR, LONDON,2.244443893,0.426880091,11.04618168,1
2017,October-December,USA,8-14 nights,Air,Holiday, LONDON,55.76667726,46.23008992,392.1150475,54
2017,October-December,USA,8-14 nights,Air,Business, LONDON,13.66057897,23.6359829,132.3059461,22
2017,October-December,USA,8-14 nights,Air,VFR, LONDON,37.44022733,23.75447256,312.0517932,39
2017,October-December,USA,8-14 nights,Air,Study, LONDON,1.393491387,1.29662478,16.36755562,1
2017,October-December,USA,8-14 nights,Air,Miscellaneous, LONDON,0.425629437,0.381108254,6.576323509,1
2017,October-December,USA,8-14 nights,Sea,Holiday, LONDON,1.571296453,3.886172533,20.51992226,1
2017,October-December,USA,8-14 nights,Tunnel,Holiday, LONDON,2.679432094,1.560841173,25.28590775,2
2017,October-December,USA,8-14 nights,Tunnel,VFR, LONDON,1.877941132,0.753823876,18.48482704,1
2017,October-December,USA,15+  nights,Air,Holiday, LONDON,12.83177185,17.58246207,239.7887778,15
2017,October-December,USA,15+  nights,Air,Business, LONDON,5.926034272,11.39813589,124.6272147,9
2017,October-December,USA,15+  nights,Air,VFR, LONDON,4.736727774,3.609016642,90.79082727,10
2017,October-December,USA,15+  nights,Air,Study, LONDON,3.813916504,17.97648764,249.2355804,3
2017,October-December,USA,15+  nights,Air,Miscellaneous, LONDON,1.531605899,1.840154797,77.56718773,3
2017,October-December,USA,15+  nights,Tunnel,Business, LONDON,1.918357611,9.605216026,34.53043747,1
2017,October-December,USA,15+  nights,Tunnel,Study, LONDON,1.918357611,6.261518955,93.99951935,1
2018,January-March,USA,1-3  nights,Air,Holiday, LONDON,49.49394611,23.57599306,126.7677716,32
2018,January-March,USA,1-3  nights,Air,Business, LONDON,58.02770734,51.19306059,127.6389391,76
2018,January-March,USA,1-3  nights,Air,VFR, LONDON,26.06543547,11.72804927,71.6637491,22
2018,January-March,USA,1-3  nights,Air,Miscellaneous, LONDON,45.56980532,7.217934221,47.83666551,63
2018,January-March,USA,1-3  nights,Sea,Holiday, LONDON,1.798651218,0.30301562,3.514988899,1
2018,January-March,USA,1-3  nights,Tunnel,Holiday, LONDON,15.8292228,6.934594452,37.85127378,7
2018,January-March,USA,1-3  nights,Tunnel,Business, LONDON,5.117312431,3.024884701,10.00043678,2
2018,January-March,USA,1-3  nights,Tunnel,VFR, LONDON,12.19653368,4.105085641,28.25203228,5
2018,January-March,USA,4-7  nights,Air,Holiday, LONDON,91.53626812,71.95737025,455.8822221,83
2018,January-March,USA,4-7  nights,Air,Business, LONDON,107.1212475,145.1033302,487.9493556,106
2018,January-March,USA,4-7  nights,Air,VFR, LONDON,35.42493653,46.88417402,189.8155871,43
2018,January-March,USA,4-7  nights,Air,Miscellaneous, LONDON,3.493307054,3.456980065,17.85275102,4
2018,January-March,USA,4-7  nights,Sea,Holiday, LONDON,1.538456917,0.540965259,6.013015747,1
2018,January-March,USA,4-7  nights,Sea,Business, LONDON,1.798651218,0,3.514988899,1
2018,January-March,USA,4-7  nights,Tunnel,Holiday, LONDON,9.058919072,4.894316673,41.75805855,4
2018,January-March,USA,4-7  nights,Tunnel,Business, LONDON,1.961908817,2.319400311,9.585082054,1
2018,January-March,USA,8-14 nights,Air,Holiday, LONDON,27.4337672,26.79094519,244.229426,28
2018,January-March,USA,8-14 nights,Air,Business, LONDON,14.66412523,24.54054441,128.2578994,22
2018,January-March,USA,8-14 nights,Air,VFR, LONDON,18.60176244,8.194982519,148.197305,26
2018,January-March,USA,8-14 nights,Air,Study, LONDON,5.198307514,6.229833841,72.77630615,3
2018,January-March,USA,8-14 nights,Air,Miscellaneous, LONDON,1.267140508,0.408676326,3.847035289,2
2018,January-March,USA,8-14 nights,Sea,Business, LONDON,1.798651218,0.798058569,17.57494545,1
2018,January-March,USA,8-14 nights,Tunnel,Business, LONDON,2.558656216,0.616505086,20.00087357,1
2018,January-March,USA,15+  nights,Air,Holiday, LONDON,12.32339847,4.036335396,184.912949,12
2018,January-March,USA,15+  nights,Air,Business, LONDON,5.729942024,12.72370893,173.9493454,7
2018,January-March,USA,15+  nights,Air,VFR, LONDON,18.46302253,16.81825145,308.3064456,21
2018,January-March,USA,15+  nights,Air,Study, LONDON,5.060735226,34.25771508,301.7747288,4
2018,January-March,USA,15+  nights,Air,Miscellaneous, LONDON,2.527603269,1.842769771,52.42377567,3
2018,January-March,USA,15+  nights,Tunnel,Holiday, LONDON,2.558656216,1.576348424,37.50163651,1
2018,April-June,USA,1-3  nights,Air,Holiday, LONDON,140.2893823,75.96038364,348.1655445,110
2018,April-June,USA,1-3  nights,Air,Business, LONDON,57.52794588,38.53856313,118.4696455,55
2018,April-June,USA,1-3  nights,Air,VFR, LONDON,20.17887455,4.724934045,49.94533467,19
2018,April-June,USA,1-3  nights,Air,Miscellaneous, LONDON,53.83540946,16.35020067,180.3006926,66
2018,April-June,USA,1-3  nights,Sea,Holiday, LONDON,21.20961137,5.771363795,42.92110366,11
2018,April-June,USA,1-3  nights,Tunnel,Holiday, LONDON,23.16706586,14.90243441,54.81148767,8
2018,April-June,USA,1-3  nights,Tunnel,Business, LONDON,17.67893028,10.15949166,32.41137123,6
2018,April-June,USA,1-3  nights,Tunnel,VFR, LONDON,2.94648838,0.415454865,8.839465141,1
2018,April-June,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,2.94648838,0.147324413,2.94648838,1
2018,April-June,USA,4-7  nights,Air,Holiday, LONDON,142.202996,196.1593018,732.7879785,146
2018,April-June,USA,4-7  nights,Air,Business, LONDON,83.54533559,96.93633717,375.3648522,95
2018,April-June,USA,4-7  nights,Air,VFR, LONDON,53.83250716,30.44246155,294.835219,45
2018,April-June,USA,4-7  nights,Air,Study, LONDON,0.472734004,5.236474514,1.890936017,1
2018,April-June,USA,4-7  nights,Air,Miscellaneous, LONDON,2.103029251,1.276383877,24.2811985,1
2018,April-June,USA,4-7  nights,Sea,Holiday, LONDON,27.21786204,12.18369211,79.75709617,11
2018,April-June,USA,4-7  nights,Tunnel,Holiday, LONDON,82.55160236,51.55613822,347.4846339,26
2018,April-June,USA,4-7  nights,Tunnel,Business, LONDON,8.543279171,7.826373458,37.11960506,3
2018,April-June,USA,4-7  nights,Tunnel,VFR, LONDON,2.94648838,0.383043498,11.78595352,1
2018,April-June,USA,8-14 nights,Air,Holiday, LONDON,80.10345238,71.3894414,538.0429688,79
2018,April-June,USA,8-14 nights,Air,Business, LONDON,10.02685249,14.29010682,76.33228952,13
2018,April-June,USA,8-14 nights,Air,VFR, LONDON,30.20820203,15.53093864,255.7493623,33
2018,April-June,USA,8-14 nights,Air,Study, LONDON,0.737089753,2.443452597,10.31925678,1
2018,April-June,USA,8-14 nights,Air,Miscellaneous, LONDON,5.331116915,6.61734378,100.857866,6
2018,April-June,USA,8-14 nights,Sea,Holiday, LONDON,2.35834828,1.033815742,11.59124076,3
2018,April-June,USA,8-14 nights,Tunnel,Holiday, LONDON,3.192214489,0.324313402,34.29748154,1
2018,April-June,USA,8-14 nights,Tunnel,Business, LONDON,2.94648838,0.97860235,5.892976761,1
2018,April-June,USA,8-14 nights,Tunnel,VFR, LONDON,1.806500077,1.17603159,23.48450089,1
2018,April-June,USA,15+  nights,Air,Holiday, LONDON,18.16746867,15.38526588,258.3211476,16
2018,April-June,USA,15+  nights,Air,Business, LONDON,1.132116675,4.393417239,21.74808311,2
2018,April-June,USA,15+  nights,Air,VFR, LONDON,26.54564616,27.84655432,397.8221709,21
2018,April-June,USA,15+  nights,Air,Study, LONDON,25.21133062,93.15697077,2492.178513,6
2018,July-September,USA,1-3  nights,Air,Holiday, LONDON,122.238597,60.25077038,293.8795145,98
2018,July-September,USA,1-3  nights,Air,Business, LONDON,65.62011611,48.90628046,134.6964381,68
